tempo,time_signature,instrumentalness,valence,artist,liveness,speechiness,duration_ms,track,acousticness,key,energy,danceability,genre,loudness
141.053,4,0,0.616,Uncle Kracker,0.38,0.0329,201333,Smile,0.196,4,0.786,0.546,country,-4.776
139.76,4,0,0.272,Lonestar,0.118,0.0288,240000,Amazed,0.23,1,0.541,0.56,country,-7.97
150.309,4,1.29e-05,0.452,Chris Young,0.242,0.032,191573,Who I Am With You,0.0983,0,0.702,0.466,country,-4.308
184.114,4,0,0.686,Scotty McCreery,0.0844,0.0514,198227,Feelin’ It,0.107,7,0.771,0.584,country,-5.322
72.188,4,0.000856,0.193,Willie Nelson,0.15,0.0266,211667,Always on My Mind,0.767,2,0.281,0.504,country,-12.91
105.998,4,0.00168,0.521,Tammy Wynette,0.122,0.0316,159787,Stand by Your Man,0.822,9,0.163,0.522,country,-16.942
103.13,4,0,0.649,Rascal Flatts,0.0567,0.0608,276707,"Life Is A Highway - From ""Cars""",0.00413,5,0.912,0.559,country,-6.799
147.913,4,0,0.434,Tyler Farr,0.118,0.0382,196213,A Guy Walks Into a Bar,0.0824,0,0.781,0.428,country,-3.42
131.006,4,0.00571,0.713,Jace Everett,0.279,0.0399,164440,Bad Things,0.0446,4,0.864,0.591,country,-4.706
169.937,4,0,0.479,Brantley Gilbert,0.127,0.0481,222333,Bottoms Up,0.138,7,0.887,0.48,country,-4.452
169.895,4,2.35e-06,0.647,Blake Shelton,0.248,0.0529,288760,Boys 'Round Here (feat. Pistol Annies & Friends),0.251,2,0.688,0.611,country,-6.369
88.187,4,0,0.749,Kenny Rogers,0.128,0.0877,210173,The Gambler,0.356,4,0.543,0.679,country,-11.383
151.328,4,0,0.274,Lee Ann Womack,0.0891,0.0291,294533,I Hope You Dance,0.0524,7,0.446,0.416,country,-9.557
99.227,4,3.51e-06,0.437,David Nail,0.101,0.0257,230293,Kiss You Tonight,0.00298,11,0.785,0.566,country,-5.754
155.956,4,0,0.27,Hunter Hayes,0.0822,0.0436,276400,Invisible,0.327,1,0.568,0.38,country,-5.713
165.713,4,1.52e-05,0.596,Joe Nichols,0.194,0.0531,230707,Yeah,0.00647,11,0.843,0.414,country,-4.638
103.123,4,0.00474,0.841,Dolly Parton,0.125,0.0391,164600,9 to 5,0.0671,6,0.784,0.571,country,-4.879
92.983,4,0,0.738,Frankie Ballard,0.325,0.0434,182400,Sunshine & Whiskey,0.223,9,0.737,0.67,country,-6.794
136.991,4,0,0.392,Carrie Underwood,0.0283,0.0429,240133,Blown Away,0.0909,9,0.843,0.531,country,-2.569
115.965,4,0,0.476,Jerrod Niemann,0.116,0.0439,224813,Drink to That All Night,0.0325,9,0.846,0.639,country,-6.184
135.979,4,0,0.206,Zac Brown Band,0.116,0.0294,273893,Colder Weather,0.458,3,0.381,0.667,country,-7.494
135.924,4,6.61e-06,0.614,Jason Aldean,0.0971,0.0485,219278,Burnin' It Down,0.307,6,0.795,0.676,country,-6.648
121.976,4,1.59e-05,0.534,Florida Georgia Line,0.118,0.0487,230587,Dirt,0.0661,2,0.875,0.554,country,-4.185
86.476,4,1.92e-05,0.642,Tim McGraw,0.22,0.0371,230867,Meanwhile Back At Mama's,0.572,6,0.677,0.614,country,-8.673
130.97,4,0.00291,0.543,Eli Young Band,0.203,0.0385,198933,Dust,0.0259,0,0.928,0.583,country,-3.739
119.814,4,0.0001,0.357,Lady Antebellum,0.245,0.0472,206987,Need You Now,0.00453,4,0.667,0.547,country,-7.278
156.06,4,3.01e-06,0.794,RaeLynn,0.143,0.0289,216253,God Made Girls,0.114,3,0.905,0.51,country,-2.913
110.964,4,0.000259,0.525,Keith Urban,0.0698,0.0381,323467,Somebody Like You,0.127,9,0.887,0.646,country,-4.452
147.905,4,0,0.311,Carrie Underwood,0.119,0.0405,199947,Before He Cheats,0.271,6,0.749,0.519,country,-3.318
143.974,4,0,0.574,Luke Bryan,0.0727,0.0683,226867,Play It Again,0.0913,11,0.891,0.505,country,-3.19
117.037,4,0,0.873,Brad Paisley,0.274,0.038,182560,River Bank,0.0869,7,0.877,0.642,country,-5.818
103.952,4,0,0.841,Sam Hunt,0.0262,0.0503,190240,House Party,0.129,8,0.854,0.749,country,-5.245
151.977,4,7.29e-05,0.532,Blake Shelton,0.405,0.0314,229533,God Gave Me You,0.00481,2,0.844,0.483,country,-5.043
169.784,4,0,0.281,Hunter Hayes,0.0816,0.0298,228840,Wanted,0.268,0,0.476,0.421,country,-7.692
86.481,4,0.000197,0.492,Kenny Chesney,0.272,0.049,250533,Til It's Gone,0.00544,4,0.822,0.499,country,-7.122
160.044,4,0,0.876,Maddie & Tae,0.372,0.0857,220853,Girl In A Country Song,0.252,8,0.923,0.583,country,-3.764
127.04,4,2.36e-06,0.646,Jason Aldean,0.12,0.0352,229413,Dirt Road Anthem,0.32,2,0.739,0.677,country,-5.068
143.973,4,0,0.804,Parmalee,0.0845,0.0323,214933,Close Your Eyes,0.0159,11,0.849,0.548,country,-3.499
86.999,4,0.00134,0.359,Kacey Musgraves,0.129,0.0309,206893,Merry Go 'Round,0.565,6,0.462,0.65,country,-9.375
171.989,4,0,0.885,Sam Hunt,0.361,0.0519,192973,Leave The Night On,0.106,9,0.956,0.509,country,-3.807
160.458,4,0,0.904,David Nail,0.0544,0.0421,236987,Whatever She's Got,0.201,1,0.717,0.53,country,-6.073
147.943,4,0.00313,0.778,Eric Church,0.543,0.0648,205227,Cold One,0.0773,6,0.894,0.592,country,-5.757
154.022,4,0,0.377,Keith Urban,0.0973,0.0388,256747,Cop Car,0.167,1,0.662,0.536,country,-6.245
132.083,4,0,0.709,Florida Georgia Line,0.404,0.0384,220907,This Is How We Roll,0.0208,8,0.933,0.56,country,-2.969
109.003,4,0,0.262,Lee Brice,0.154,0.0301,207347,Drinking Class,0.0886,1,0.53,0.663,country,-9.763
125.522,4,0.000306,0.273,Alan Jackson,0.248,0.029,270600,Remember When,0.711,2,0.313,0.561,country,-10.624
158.011,4,1.87e-05,0.791,Rascal Flatts,0.21,0.0446,180800,Payback,0.00802,2,0.948,0.544,country,-5.019
205.958,4,7.45e-06,0.666,Dierks Bentley,0.186,0.0323,254467,Drunk On A Plane,0.00512,9,0.754,0.439,country,-5.566
144.0,4,0.0481,0.56,Eric Church,0.0885,0.0294,262280,Talladega,0.0538,1,0.672,0.584,country,-8.309
148.012,4,0,0.869,Florida Georgia Line,0.0575,0.0354,208960,Cruise,0.0189,10,0.945,0.464,country,-3.342
101.939,4,0,0.323,Jana Kramer,0.109,0.0293,204880,Love,0.28,8,0.668,0.599,country,-5.247
87.983,4,0,0.865,Darius Rucker,0.0467,0.0569,205147,Homegrown Honey,0.125,1,0.91,0.649,country,-5.185
96.02,4,0,0.878,Little Big Town,0.196,0.0269,212320,Pontoon,0.413,9,0.819,0.721,country,-5.715
118.007,4,7.71e-05,0.628,Keith Urban,0.115,0.0357,236907,Somewhere In My Car,0.00734,10,0.868,0.605,country,-5.35
87.994,4,1.69e-06,0.166,Brett Eldredge,0.121,0.0313,228907,Mean To Me,0.115,0,0.586,0.647,country,-6.883
167.852,4,6.88e-06,0.695,Tim McGraw,0.152,0.0489,235387,Shotgun Rider,0.132,7,0.904,0.457,country,-4.592
167.957,4,0,0.561,Thomas Rhett,0.0874,0.0627,186853,It Goes Like This,0.111,11,0.836,0.54,country,-5.914
108.007,4,4.23e-05,0.277,Luke Bryan,0.184,0.037,259080,Roller Coaster,0.0353,8,0.776,0.601,country,-4.452
111.989,4,0,0.759,Miranda Lambert,0.139,0.0616,177773,Mama's Broken Heart,0.278,4,0.809,0.768,country,-4.204
139.764,4,0,0.112,Carrie Underwood,0.0823,0.0575,237093,Something in the Water,0.0284,7,0.878,0.456,country,-2.752
98.03,4,0,0.591,Kacey Musgraves,0.0988,0.0267,199640,Follow Your Arrow,0.442,5,0.649,0.632,country,-5.933
87.988,4,0,0.807,Thomas Rhett,0.25,0.0487,187400,Get Me Some Of That,0.0627,6,0.86,0.544,country,-5.283
96.954,4,0,0.719,Hunter Hayes,0.0688,0.0681,196733,Tattoo,0.128,8,0.931,0.6,country,-3.492
111.281,4,0.000882,0.78,Willie Nelson,0.597,0.0417,148107,On the Road Again,0.687,4,0.716,0.731,country,-7.962
135.117,4,0,0.439,Sugarland,0.122,0.038,284427,Stay,0.764,4,0.284,0.55,country,-8.277
136.03,4,0,0.328,Rascal Flatts,0.268,0.0283,214107,What Hurts The Most,0.00842,5,0.671,0.527,country,-5.032
150.966,3,0.00498,0.247,Eli Young Band,0.281,0.0315,200707,Crazy Girl,0.0006,4,0.708,0.358,country,-3.736
151.884,4,0,0.353,Cole Swindell,0.166,0.0355,227987,Hope You Get Lonely Tonight,0.103,10,0.795,0.45,country,-4.249
117.958,4,0.000423,0.214,Dierks Bentley,0.101,0.0448,279533,I Hold On,0.0917,0,0.723,0.615,country,-6.506
172.016,4,0,0.812,Jake Owen,0.196,0.0403,167427,Barefoot Blue Jean Night,0.208,4,0.808,0.6,country,-4.679
169.864,4,0,0.791,Zac Brown Band,0.114,0.0417,238147,Chicken Fried,0.645,6,0.713,0.566,country,-4.25
110.565,4,0,0.775,Dolly Parton,0.152,0.0389,160067,Jolene,0.597,1,0.52,0.681,country,-11.549
158.05,4,0,0.826,Dustin Lynch,0.314,0.0476,204187,Where It's At,0.0142,3,0.737,0.557,country,-5.75
147.842,4,3.61e-06,0.249,Sara Evans,0.0818,0.0373,303280,A Little Bit Stronger,0.298,2,0.663,0.514,country,-5.425
133.78,4,0,0.619,Shania Twain,0.0908,0.0379,212200,You're Still The One,0.381,3,0.493,0.582,country,-8.748
101.01,4,4.41e-06,0.674,Lady Antebellum,0.337,0.036,198267,Bartender,0.016,11,0.936,0.626,country,-3.86
84.006,4,0,0.654,The Band Perry,0.0817,0.0251,227840,Chainsaw,0.168,2,0.732,0.608,country,-4.254
157.797,4,4.23e-05,0.756,Steve Earle,0.0556,0.04,269920,Copperhead Road,0.0188,7,0.59,0.385,country,-15.472
92.036,4,6.69e-06,0.2,Lee Brice,0.0992,0.0321,221173,I Don't Dance,0.399,1,0.559,0.587,country,-7.742
110.02,4,0,0.889,Luke Bryan,0.1,0.051,190187,That's My Kind Of Night,0.0626,4,0.754,0.66,country,-2.84
147.638,4,0,0.417,Justin Moore,0.292,0.0441,232373,Home Sweet Home,0.0298,5,0.775,0.436,country,-4.778
130.674,4,0,0.31,The Band Perry,0.287,0.0281,222773,If I Die Young,0.402,4,0.502,0.594,country,-6.564
195.939,4,0,0.756,Brantley Gilbert,0.0943,0.0524,201680,Small Town Throwdown,0.0246,7,0.855,0.414,country,-3.874
137.982,4,3.89e-05,0.662,Cole Swindell,0.109,0.0386,196747,Chillin' It,0.511,9,0.849,0.576,country,-3.057
100.504,4,0.000221,0.744,Josh Turner,0.0584,0.0239,211893,Your Man,0.331,6,0.638,0.742,country,-4.332
142.881,4,0,0.351,Lady Antebellum,0.0998,0.0307,218840,Just a Kiss,0.446,1,0.639,0.593,country,-5.826
140.952,4,0,0.637,Justin Moore,0.117,0.0435,203120,Lettin' The Night Roll,0.0727,2,0.859,0.539,country,-5.082
124.944,4,0,0.757,Shania Twain,0.347,0.048,233000,Man! I Feel Like A Woman!,0.637,10,0.899,0.678,country,-2.937
148.102,4,0,0.607,Darius Rucker,0.142,0.0306,298400,Wagon Wheel,0.456,9,0.663,0.529,country,-7.138
181.964,4,4.63e-05,0.717,Jake Owen,0.0669,0.0601,191040,Beachin',0.344,6,0.902,0.527,country,-5.352
127.914,4,0,0.544,Billy Currington,0.166,0.0358,232107,We Are Tonight,0.0318,11,0.809,0.56,country,-5.327
169.987,4,0,0.541,Scotty McCreery,0.175,0.0573,226320,See You Tonight,0.231,9,0.822,0.499,country,-6.464
156.038,4,0,0.809,Chase Rice,0.668,0.0582,190241,Ready Set Roll,0.00786,0,0.822,0.556,country,-4.365
135.697,4,0,0.234,Shania Twain,0.144,0.0264,235107,From This Moment On - Pop On-Tour Version,0.406,2,0.531,0.441,country,-5.285
154.056,4,1.01e-06,0.918,Blake Shelton,0.0635,0.048,221402,Neon Light,0.0189,2,0.78,0.666,country,-5.847
70.188,5,0.933,0.111,Christoph Willibald Gluck,0.0643,0.0528,284640,Orfeo et Eurydice: Mélodie for Piano Solo,0.995,2,0.00506,0.44,classical,-35.112
89.812,4,0.532,0.118,Maurice Ravel,0.0437,0.06,588387,Tzigane (Rapsodie de concert),0.94,7,0.112,0.372,classical,-19.78
89.567,1,0.622,0.0454,Léo Delibes,0.264,0.0447,210720,Flower duet from Lakme - Remasterisé en 1987,0.97,11,0.121,0.224,classical,-19.321
71.024,4,0.891,0.0755,Max Richter,0.0961,0.0491,77418,Only Questions,0.994,6,0.0089,0.38,classical,-33.388
77.504,3,0.928,0.0356,Nikolai Rimsky-Korsakov,0.11,0.0422,306147,"Capriccio Espagnol, Op.34: 2. Variazioni",0.957,5,0.0485,0.0715,classical,-21.753
129.095,4,0.865,0.213,Georges Bizet,0.0562,0.0348,213693,Bizet: Carmen: No. 1 Prélude,0.876,2,0.27,0.263,classical,-16.85
62.945,4,0.75,0.0362,Anton Bruckner,0.121,0.0438,965916,Symphony No. 8: I. Allegro moderato,0.901,1,0.0863,0.0809,classical,-20.368
98.973,3,0.79,0.131,Francis Poulenc,0.116,0.0501,228400,"Napoli, FP 40: II. Nocturne",0.992,8,0.00319,0.318,classical,-29.087
99.002,4,0.77,0.0372,Modest Mussorgsky,0.0875,0.0436,298000,Khovanshchina: Dawn on the Moskva River,0.939,6,0.0576,0.151,classical,-24.513
98.52,4,0.908,0.542,Elinor Frey,0.108,0.0461,56213,Tarantella No. 1,0.962,8,0.055,0.62,classical,-22.565
174.929,3,0.969,0.188,George Frideric Handel,0.119,0.052,184000,"Water Music Suite No.1 In F, HWV 348: 5. Air",0.924,4,0.0882,0.106,classical,-23.126
83.786,3,0.471,0.0385,Franz Joseph Haydn,0.124,0.0514,406000,"String Quartet in D Major, Op. 64/5: Adagio cantabile",0.984,9,0.057,0.114,classical,-25.618
112.332,4,0.635,0.116,Nils Frahm,0.0792,0.06,150562,Me,0.954,11,0.0383,0.347,classical,-33.55
74.541,4,0.682,0.0311,Jóhann Jóhannsson,0.0902,0.0448,310680,The Candlelight Vigil,0.443,10,0.0613,0.0856,classical,-23.105
79.857,5,0.928,0.03,Library Tapes,0.102,0.0313,240507,Fragment II,0.956,5,0.0516,0.252,classical,-21.321
86.554,4,0.92,0.0696,Pyotr Ilyich Tchaikovsky,0.109,0.0382,166867,"Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene (Moderato)",0.91,4,0.167,0.109,classical,-18.669
119.581,4,0.927,0.152,Robert Schumann,0.153,0.0422,177933,"Waldscenen. 9 Clavierstücke, Op.82: 7. Vogel als Prophet",0.987,7,0.00723,0.375,classical,-41.935
67.678,3,0.772,0.0328,Anton Bruckner,0.126,0.0418,1160000,"Symphony No. 3 in D Minor, WAB 103 (original 1873 version, ed. L. Nowak): II. Adagio: Feierlich",0.944,3,0.0744,0.0647,classical,-18.855
107.057,3,0.598,0.106,John Williams,0.0858,0.0459,211760,"Theme (From ""Schindler's List"")",0.946,2,0.106,0.176,classical,-25.103
72.657,4,0.912,0.283,Wolfgang Amadeus Mozart,0.0812,0.0658,284000,"Piano Sonata No.12 In F, K.332: 2. Adagio",0.995,5,0.0312,0.479,classical,-26.821
97.015,4,0.0217,0.052,Johannes Brahms,0.0548,0.0412,1395733,"Violin Concerto in D Major, Op. 77: I. Allegro non troppo",0.892,7,0.0763,0.22,classical,-22.32
82.966,3,0.975,0.0573,Thomas Newman,0.102,0.0455,76133,"Nemo Egg (Main Title) - From ""Finding Nemo"" / Score",0.978,5,0.0364,0.197,classical,-27.405
176.676,3,0.0644,0.205,Antonio Vivaldi,0.182,0.0643,201653,"Le Quattro Stagioni: Violin Concerto No. 1 in E Major, Op. 8, RV 269, ""La primavera"": I. Allegro",0.754,4,0.124,0.324,classical,-21.247
75.931,4,0.795,0.0431,Franz Liszt,0.0613,0.0493,203667,"Consolations, S172/R12: No. 2. Un poco piu mosso",0.992,11,0.0058,0.28,classical,-36.734
86.298,3,0.834,0.187,Jean Sibelius,0.23,0.0398,288413,"3 Pièces pour orchestre, Op.96: Valse Lyrique, Op. 96a (version for orchestra)",0.925,2,0.111,0.231,classical,-22.121
104.304,4,0.954,0.0377,Aaron Copland,0.0575,0.0382,196467,Fanfare for the Common Man,0.986,10,0.179,0.228,classical,-15.727
85.317,3,0.865,0.0274,Henry Cowell,0.353,0.0411,548867,Ensemble for String Quintet and Thunder Sticks (1956 version): I. Larghetto,0.896,7,0.0443,0.153,classical,-21.68
134.601,5,0.874,0.131,Rachel Grimes,0.0946,0.0427,179880,Bloodroot,0.992,9,0.114,0.298,classical,-17.593
173.937,4,0.756,0.0365,Arnold Schoenberg,0.442,0.0451,397733,"Schoenberg: Verklärte Nacht, Op. 4: I. Grave",0.537,2,0.101,0.0784,classical,-23.881
107.416,4,0.92,0.736,Henry Purcell,0.116,0.0392,146284,"Come Ye Sons of Art, Z.323: III. Sound the Trumpet - Trumpet, trombone, baroque guitar, cello and organ",0.966,5,0.121,0.587,classical,-24.121
77.116,3,0.89,0.0671,Philip Glass,0.0836,0.0385,353147,Opening,0.996,0,0.026,0.179,classical,-30.937
79.724,4,0.894,0.11,Sergei Rachmaninoff,0.0755,0.0419,417240,"14 Songs, Op. 34: Vocalise, Op. 34, No. 14",0.992,4,0.055,0.125,classical,-26.82
178.716,3,0.905,0.0514,Franz Schubert,0.09,0.0453,260000,"Schwanengesang, D.957: Ständchen ""Leise flehen meine Lieder""",0.98,2,0.0357,0.115,classical,-24.281
127.976,3,0.803,0.036,Carlo Gesualdo,0.294,0.0432,265667,Illumina faciem tuam,0.995,5,0.0857,0.18,classical,-26.068
85.214,4,0.594,0.0317,Peter Maxwell Davies,0.0969,0.0391,924471,"Symphony No. 10 'Alla ricerca di Borromini', Op. 327: I. Adagio",0.912,1,0.0491,0.0865,classical,-27.372
171.549,4,0.217,0.521,Henryk Górecki,0.213,0.047,251453,"Harpsichord Concerto, Op. 40: 2. Vivace",0.866,5,0.858,0.395,classical,-16.12
92.705,3,0.809,0.0385,Béla Bartók,0.113,0.0412,594453,"Concerto for Orchestra, BB 123: I. Introduzione: Andante non troppo - Allegro vivace",0.91,1,0.036,0.161,classical,-24.98
83.015,4,0.124,0.0621,Giacomo Puccini,0.111,0.044,311973,"La Bohème / Act 1: ""Che gelida manina""",0.988,8,0.247,0.201,classical,-13.415
62.64,4,0.922,0.0341,Franz Liszt,0.128,0.0395,341000,Un sospiro,0.986,1,0.0591,0.224,classical,-24.575
73.509,3,0.567,0.0373,Maximilian Steinberg,0.117,0.0402,283653,Passion Week: Of Your Mystical Supper,0.994,2,0.0581,0.0677,classical,-25.662
81.884,4,0.441,0.0363,Johannes Brahms,0.105,0.0426,679080,"Clarinet Quintet in B Minor, Op. 115: II. Adagio",0.972,11,0.0157,0.0811,classical,-23.94
126.622,4,0.698,0.0396,Hans Zimmer,0.0869,0.0381,275547,Time,0.155,7,0.0879,0.221,classical,-16.996
118.712,4,0.884,0.0374,Iannis Xenakis,0.18,0.281,958533,Jonchaies,0.626,11,0.702,0.273,classical,-12.429
108.96,4,0.897,0.17,Max Richter,0.128,0.0371,229360,Autumn Music 2,0.974,6,0.202,0.284,classical,-16.25
92.315,4,0.905,0.0394,Johan Svendsen,0.137,0.0362,190800,"2 Swedish Folk-Melodies, Op. 27: No. 1 Allt under himmelens faste: Adagio",0.843,4,0.0774,0.12,classical,-23.304
144.451,3,0.813,0.284,Johannes Brahms,0.25,0.0366,135773,"21 Hungarian Dances, WoO 1 (version for orchestra): Hungarian Dance No. 5 (orch. Schmeling)",0.929,7,0.127,0.32,classical,-15.953
86.823,4,0.811,0.0613,Christopher Rouse,0.157,0.0503,714440,Rapture,0.859,5,0.193,0.113,classical,-20.555
63.9,3,0.202,0.116,Antonio Vivaldi,0.189,0.0481,140133,"The 4 Seasons: Violin Concerto In F Minor, Op. 8, No. 4, RV 297, ""L'inverno"" (Winter): II. Largo",0.898,3,0.0667,0.225,classical,-26.712
99.648,4,0.506,0.0896,Ralph Vaughan Williams,0.0935,0.0393,301693,Fantasia on Greensleeves,0.837,0,0.0868,0.136,classical,-24.806
77.039,4,0.909,0.273,London Symphony Orchestra,0.107,0.035,422080,"Symphonie fantastique, Op. 14: IV. Marche au supplice",0.87,10,0.0765,0.361,classical,-24.765
168.814,4,0.876,0.15,Roberto Cacciapaglia,0.0967,0.0349,229013,Atlantico,0.977,2,0.249,0.239,classical,-12.373
77.388,3,0.898,0.0395,Percy Grainger,0.098,0.0414,285627,Irish Tune from County Derry,0.988,5,0.0255,0.0709,classical,-22.677
104.311,4,0.406,0.181,Howard Shore,0.133,0.0342,175040,Concerning Hobbits,0.843,2,0.0629,0.488,classical,-21.524
77.536,4,0.95,0.0706,Gustav Holst,0.204,0.0341,421053,"Holst: The Planets, Op. 32: I. Mars, the Bringer of War (Allegro)",0.772,5,0.268,0.236,classical,-17.209
95.1,3,0.833,0.0648,Gaetano Donizetti,0.12,0.0442,250000,Clarinet Concerto in B-Flat Major (reconstructed R. Meylan): I. Andante sostenuto,0.983,10,0.0121,0.138,classical,-25.735
109.436,1,0.0125,0.109,Guillaume Dufay,0.0944,0.0485,182267,"Isorhythmic Motets: Apostolo glorioso - Cum tua doctrina - Andreas, Christi famulus",0.993,0,0.117,0.186,classical,-23.432
106.328,4,0.0019,0.086,Anton Webern,0.0885,0.0367,116333,"String Quartet, Op. 28: II. Gemachlich - Bewegt",0.9,3,0.00683,0.433,classical,-28.738
141.316,4,0.929,0.157,Ólafur Arnalds,0.107,0.0377,177000,Tomorrow's Song,0.988,0,0.0428,0.435,classical,-25.853
52.7,4,0.709,0.133,Hans Zimmer,0.0789,0.0356,175400,This Land,0.47,0,0.199,0.211,classical,-19.105
103.237,4,0.826,0.381,George Frideric Handel,0.142,0.0454,174667,Messiah - Part 1: Symphony,0.934,3,0.0907,0.381,classical,-24.976
104.111,4,0.948,0.158,Jóhann Jóhannsson,0.116,0.04,68692,The Theory of Everything,0.842,2,0.117,0.421,classical,-17.703
82.14,3,0.853,0.0456,A Winged Victory for the Sullen,0.119,0.04,266840,Steep Hills of Vicodin Tears,0.767,11,0.0836,0.0804,classical,-21.007
96.272,4,0.639,0.0415,Gabriel Fauré,0.114,0.0404,275680,"Pavane, Op. 50",0.978,6,0.0179,0.124,classical,-32.271
81.52,4,0.728,0.0365,Richard Strauss,0.107,0.0322,106853,"Strauss, R: Also sprach Zarathustra, Op. 30 (Opening)",0.391,0,0.245,0.163,classical,-14.819
113.469,4,0.916,0.119,Eluvium,0.115,0.0383,348773,Prelude For Time Feelers,0.865,2,0.272,0.214,classical,-13.276
146.956,4,0.908,0.187,Aaron Copland,0.0721,0.0478,183000,Appalachian Spring: Allegro,0.979,5,0.116,0.354,classical,-19.229
73.289,4,0.842,0.293,Yo-Yo Ma,0.186,0.0636,152280,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: Prélude",0.89,7,0.157,0.275,classical,-18.752
176.997,5,0.00116,0.088,Léo Delibes,0.0992,0.0568,230987,"The Flower Duet (From ""Lakmé"")",0.963,11,0.281,0.24,classical,-12.777
99.877,4,0.773,0.114,Ennio Morricone,0.0714,0.069,203067,"The Ecstasy of Gold (From ""The Good, the Bad and the Ugly"")",0.746,0,0.712,0.138,classical,-5.271
131.93,4,0.901,0.429,Wolfgang Amadeus Mozart,0.132,0.0349,511467,"Sonata in D Major for Two Pianos, K. 448: I. Allegro con spirito",0.992,9,0.0609,0.348,classical,-28.538
116.243,4,0.769,0.0933,Paul Dukas,0.0657,0.063,694080,L'apprenti sorcier (The Sorcerer's Apprentice),0.956,5,0.349,0.382,classical,-16.071
81.545,5,0.73,0.035,Richard Skelton,0.177,0.0412,499960,Threads Across the River,0.874,5,0.275,0.109,classical,-13.254
176.499,4,0.818,0.695,Sergei Prokofiev,0.194,0.0487,219440,"Symphony No.1 in D, Op.25 ""Classical Symphony"": 4. Finale (Vivace)",0.877,2,0.228,0.417,classical,-23.152
74.779,4,0.95,0.0361,Philip Glass,0.0961,0.0446,288307,Six Etudes for Piano - q = 96,0.984,5,0.00106,0.227,classical,-40.607
137.534,4,0.882,0.0669,Timo Andres,0.0978,0.0378,414867,Out Of Shape,0.982,2,0.208,0.475,classical,-22.031
99.724,3,2.48e-05,0.0937,Claudio Monteverdi,0.199,0.0482,156760,Canzonette d'amore,0.989,11,0.0387,0.231,classical,-24.736
70.87,3,0.88,0.0363,James Horner,0.0839,0.0448,170040,Main Title,0.794,0,0.0216,0.184,classical,-37.01
67.627,4,0.828,0.0581,Alessandro Marcello,0.0686,0.0508,261000,Oboe Concerto in D Minor: Adagio (Anonimo Veneziano),0.979,2,0.0545,0.297,classical,-24.601
81.277,1,0.915,0.0965,Thomas Newman,0.111,0.0486,112973,Shawshank Prison - Stoic Theme,0.102,7,0.149,0.079,classical,-20.372
68.561,3,0.929,0.0333,Ólafur Arnalds,0.377,0.0404,243160,Verses,0.872,1,0.187,0.231,classical,-17.824
58.993,5,0.89,0.0311,Hans Zimmer,0.0862,0.0525,211133,Solomon,0.447,4,0.128,0.0605,classical,-17.166
137.938,3,0.0481,0.0692,Ludovico Einaudi,0.174,0.0455,336987,I giorni: Andante,0.911,2,0.101,0.188,classical,-18.914
63.588,5,0.891,0.0568,Alexander Scriabin,0.186,0.0525,165496,"3 Pieces for piano, Op.2: No.1. Etude in C Sharp Minor",0.994,1,0.0255,0.336,classical,-28.163
100.882,4,0.865,0.084,Bohuslav Martinů,0.0999,0.0355,355933,"Sinfonietta La Jolla for Piano and Chamber Orchestra, H. 328: I. Poco allegro",0.945,2,0.176,0.294,classical,-21.147
138.457,1,0.971,0.0383,Jónsi & Alex,0.0903,0.0387,560653,Happiness,0.867,7,0.247,0.147,classical,-16.216
77.028,5,0.921,0.0373,Dustin O'Halloran,0.103,0.0718,377693,Opus 20,0.987,8,0.0653,0.311,classical,-21.719
79.985,3,0.29,0.0795,Pablo de Sarasate,0.0648,0.0521,469973,"Sarasate: Zigeunerweisen, Op. 20",0.827,0,0.205,0.278,classical,-19.905
69.395,4,0.959,0.0474,Antonín Dvořák,0.105,0.0425,265773,"Dvorak: Czech Suite, Op. 39, B. 93: IV. Romanza (Andante con moto)",0.969,7,0.0439,0.108,classical,-28.888
138.219,4,0.927,0.151,Wolfgang Amadeus Mozart,0.0979,0.0387,653107,"Mozart: Piano Concerto No. 23 in A Major, K. 488: I. Allegro",0.989,9,0.0749,0.263,classical,-23.402
